DATE,TIME,STREET1,STREET2,ROAD_CLASS,DISTRICT,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,INVTYPE,INVAGE,INJURY,FATAL_NO,SPEEDING,REDLIGHT,ALCOHOL,HOOD_158,NEIGHBOURHOOD_158,DIVISION,row_num
2023-04-08,13:19:00,DUNDAS ST W,DUFFERIN ST,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,None,None,None,Yes,None,84,Little Portugal,D11,1
2023-04-08,13:19:00,DUNDAS ST W,DUFFERIN ST,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 64,None,None,None,Yes,None,84,Little Portugal,D11,2
2023-04-08,13:19:00,DUNDAS ST W,DUFFERIN ST,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,35 to 39,Major,None,None,Yes,None,84,Little Portugal,D11,3
2023-04-10,21:20:00,VICTORIA PARK AV,VAN HORNE AV,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,20 to 24,Major,None,None,Yes,None,46,Pleasant View,D33,1
2023-04-13,6:00:00,84 BARRINGTON AVE,None,Local,Toronto and East York,Clear,Daylight,Dry,Fatal,Driver,70 to 74,None,None,None,None,None,61,Taylor-Massey,D55,1
2023-04-13,6:00:00,84 BARRINGTON AVE,None,Local,Toronto and East York,Clear,Daylight,Dry,Fatal,Pedestrian,60 to 64,Fatal,7,None,None,None,61,Taylor-Massey,D55,2
2023-04-13,22:06:00,569 BROADVIEW AVE,MILLBROOK CR,Minor Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,35 to 39,Major,None,Yes,Yes,None,68,North Riverdale,D55,1
2023-04-13,22:06:00,569 BROADVIEW AVE,MILLBROOK CR,Minor Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,60 to 64,Minimal,None,Yes,Yes,None,68,North Riverdale,D55,2
2023-04-14,12:05:00,YONGE ST,DUNDAS SQ,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,30 to 34,Major,None,None,None,None,168,Downtown Yonge East,D51,1
2023-04-16,8:24:00,BLOOR ST W,ABERFOYLE CRES,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Fatal,Pedestrian,65 to 69,Fatal,8,None,None,None,16,Stonegate-Queensway,D22,1
2023-04-16,8:24:00,BLOOR ST W,ABERFOYLE CRES,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Fatal,Driver,70 to 74,None,None,None,None,None,16,Stonegate-Queensway,D22,2
2023-04-17,16:50:00,JONES AV,GERRARD ST E,Minor Arterial,Etobicoke York,Rain,Daylight,Wet,Non-Fatal Injury,Driver,20 to 24,None,None,None,None,None,70,South Riverdale,D55,1
2023-04-17,16:50:00,JONES AV,GERRARD ST E,Minor Arterial,Etobicoke York,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian,20 to 24,Major,None,None,None,None,70,South Riverdale,D55,2
2023-04-18,20:13:00,JARVIS ST,SHUTER ST,Major Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Truck Driver,45 to 49,None,None,None,None,None,73,Moss Park,D51,1
2023-04-18,20:13:00,JARVIS ST,SHUTER ST,Major Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian,80 to 84,Major,None,None,None,None,73,Moss Park,D51,2
2023-04-18,23:05:00,ALBION RD,FINCH AVE W,Major Arterial,Etobicoke York,Clear,"Dark, artificial",Dry,Fatal,Driver,60 to 64,Fatal,9,Yes,Yes,None,2,Mount Olive-Silverstone-Jamestown,D23,1
2023-04-18,23:05:00,ALBION RD,FINCH AVE W,Major Arterial,Etobicoke York,Clear,"Dark, artificial",Dry,Fatal,Driver,35 to 39,Minor,None,Yes,Yes,None,2,Mount Olive-Silverstone-Jamestown,D23,2
2023-04-18,23:05:00,ALBION RD,FINCH AVE W,Major Arterial,Etobicoke York,Clear,"Dark, artificial",Dry,Fatal,Passenger,35 to 39,Minor,None,Yes,Yes,None,2,Mount Olive-Silverstone-Jamestown,D23,3
2023-04-18,23:05:00,ALBION RD,FINCH AVE W,Major Arterial,Etobicoke York,Clear,"Dark, artificial",Dry,Fatal,Driver,50 to 54,Minor,None,Yes,Yes,None,2,Mount Olive-Silverstone-Jamestown,D23,4
2023-04-18,23:05:00,ALBION RD,FINCH AVE W,Major Arterial,Etobicoke York,Clear,"Dark, artificial",Dry,Fatal,Driver,65 to 69,Minimal,None,Yes,Yes,None,2,Mount Olive-Silverstone-Jamestown,D23,5
2023-04-22,2:27:00,MIDLAND AV,GOODLAND GT,Major Arterial,Scarborough,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Driver,55 to 59,None,None,Yes,Yes,None,128,Agincourt South-Malvern West,D42,1
2023-04-22,2:27:00,MIDLAND AV,GOODLAND GT,Major Arterial,Scarborough,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Driver,15 to 19,Major,None,Yes,Yes,None,128,Agincourt South-Malvern West,D42,2
2023-05-01,10:55:00,BRIMLEY RD,LAWRENCE AVE E,Major Arterial,Scarborough,Clear,Daylight,Dry,Fatal,Driver,60 to 64,Fatal,10,Yes,Yes,None,157,Bendale South,D43,1
2023-05-01,10:55:00,BRIMLEY RD,LAWRENCE AVE E,Major Arterial,Scarborough,Clear,Daylight,Dry,Fatal,Driver,15 to 19,Major,None,Yes,Yes,None,157,Bendale South,D43,2
2023-05-01,10:55:00,BRIMLEY RD,LAWRENCE AVE E,Major Arterial,Scarborough,Clear,Daylight,Dry,Fatal,Passenger,15 to 19,Minor,None,Yes,Yes,None,157,Bendale South,D43,3
2023-05-01,10:55:00,BRIMLEY RD,LAWRENCE AVE E,Major Arterial,Scarborough,Clear,Daylight,Dry,Fatal,Passenger,15 to 19,Minor,None,Yes,Yes,None,157,Bendale South,D43,4
2023-05-07,0:35:00,MARKHAM RD,SHEPPARD AVE E,Major Arterial,Scarborough,Clear,Dark,Dry,Fatal,Pedestrian,55 to 59,Fatal,11,None,Yes,None,128,Agincourt South-Malvern West,D42,1
2023-05-07,0:35:00,MARKHAM RD,SHEPPARD AVE E,Major Arterial,Scarborough,Clear,Dark,Dry,Fatal,Driver,20 to 24,None,None,None,Yes,None,128,Agincourt South-Malvern West,D42,2
2023-05-07,1:00:00,STEELES AV W,KEELE ST,None,None,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Motorcycle Driver,25 to 29,Major,None,Yes,Yes,None,27,York University Heights,NSA,1
2023-05-07,1:00:00,STEELES AV W,KEELE ST,None,None,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,35 to 39,None,None,Yes,Yes,None,27,York University Heights,NSA,2
2023-05-09,15:31:00,BANBURY RD,YORK MILLS RD,Collector,North York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,90 to 94,None,None,None,None,None,42,Banbury-Don Mills,D33,1
2023-05-09,15:31:00,BANBURY RD,YORK MILLS RD,Collector,North York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,10 to 14,Major,None,None,None,None,42,Banbury-Don Mills,D33,2
2023-05-13,22:12:00,FINCH AVE W,CHAMPAGNE DR,Major Arterial,North York,Clear,"Dark, artificial",Dry,Fatal,Driver,40 to 44,Minor,None,None,Yes,None,27,York University Heights,D32,1
2023-05-13,22:12:00,FINCH AVE W,CHAMPAGNE DR,Major Arterial,North York,Clear,"Dark, artificial",Dry,Fatal,Motorcycle Driver,55 to 59,Fatal,12,None,Yes,None,27,York University Heights,D32,2
2023-05-23,17:33:00,YORKWOODS GT,JANE ST,Collector,North York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,Minor,None,None,Yes,None,25,Glenfield-Jane Heights,D31,1
2023-05-23,17:33:00,YORKWOODS GT,JANE ST,Collector,North York,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,25 to 29,Major,None,None,Yes,None,25,Glenfield-Jane Heights,D31,2
2023-05-24,8:30:00,AVENUE RD,BERNARD AVE,None,None,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Driver,35 to 39,None,None,None,None,None,95,Annex,D53,1
2023-05-24,8:30:00,AVENUE RD,BERNARD AVE,None,None,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Pedestrian,70 to 74,Major,None,None,None,None,95,Annex,D53,2
2023-05-26,0:50:00,STEELES AV WEST,JANE ST,Major Shoreline,North York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist,55 to 59,Major,None,None,None,None,24,Black Creek,D31,1
2023-05-27,12:37:00,FORT YORK BV,LAKE SHORE BV W,Collector,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,25 to 29,None,None,None,Yes,None,163,Fort York-Liberty Village,D14,1
2023-05-27,12:37:00,FORT YORK BV,LAKE SHORE BV W,Collector,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,50 to 54,None,None,None,Yes,None,163,Fort York-Liberty Village,D14,2
2023-05-27,12:37:00,FORT YORK BV,LAKE SHORE BV W,Collector,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,35 to 39,Major,None,None,Yes,None,163,Fort York-Liberty Village,D14,3
2023-05-28,13:30:00,GREENHOLM CRCT,LAWRENCE AVE E,Major Arterial,Scarborough,Clear,Daylight,Dry,Fatal,Motorcycle Driver,20 to 24,Fatal,13,Yes,Yes,None,141,Golfdale-Cedarbrae-Woburn,D43,1
2023-05-28,13:30:00,GREENHOLM CRCT,LAWRENCE AVE E,Major Arterial,Scarborough,Clear,Daylight,Dry,Fatal,Driver,50 to 54,None,None,Yes,Yes,None,141,Golfdale-Cedarbrae-Woburn,D43,2
2023-05-28,17:06:00,KEELE ST,SHEPPARD AV W,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,35 to 39,None,None,None,None,None,155,Downsview,D31,1
2023-05-28,17:06:00,KEELE ST,SHEPPARD AV W,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,45 to 49,Major,None,None,None,None,155,Downsview,D31,2
2023-05-28,17:06:00,KEELE ST,SHEPPARD AV W,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,35 to 39,None,None,None,None,None,155,Downsview,D31,3
2023-05-28,19:27:00,SCARLETT RD,LOCKHEED BLVD,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Fatal,Driver,20 to 24,None,None,None,None,None,8,Humber Heights-Westmount,D23,1
2023-05-28,19:27:00,SCARLETT RD,LOCKHEED BLVD,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Fatal,Passenger,20 to 24,None,None,None,None,None,8,Humber Heights-Westmount,D23,2
2023-05-28,19:27:00,SCARLETT RD,LOCKHEED BLVD,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Fatal,Cyclist,30 to 34,Fatal,14,None,None,None,8,Humber Heights-Westmount,D23,3
2023-05-29,11:26:00,BLOOR ST E,SHERBOURNE ST,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,75 to 79,None,None,None,None,None,74,North St.James Town,D51,1
2023-05-29,11:26:00,BLOOR ST E,SHERBOURNE ST,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,45 to 49,Major,None,None,None,None,74,North St.James Town,D51,2
2023-05-29,12:11:00,ORIOLE PKWY,GORMLEY AVE,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,75 to 79,Major,None,None,Yes,None,97,Yonge-St.Clair,D53,1
2023-05-29,12:11:00,ORIOLE PKWY,GORMLEY AVE,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,None,None,None,Yes,None,97,Yonge-St.Clair,D53,2
2023-05-30,15:12:00,HOLLAND PARK AV,OAKWOOD AV,Local,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,55 to 59,None,None,None,Yes,None,107,Oakwood Village,D13,1
2023-05-30,15:12:00,HOLLAND PARK AV,OAKWOOD AV,Local,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,55 to 59,Major,None,None,Yes,None,107,Oakwood Village,D13,2
2023-05-30,17:23:00,DANFORTH AV,VICTORIA PARK AV,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,None,None,None,None,None,61,Taylor-Massey,D55,1
2023-05-30,17:23:00,DANFORTH AV,VICTORIA PARK AV,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,60 to 64,Major,None,None,None,None,61,Taylor-Massey,D55,2
2023-06-01,7:44:00,REXDALE BV,QUEEN'S PLATE DR,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Truck Driver,50 to 54,None,None,None,None,None,1,West Humber-Clairville,D23,1
2023-06-01,7:44:00,REXDALE BV,QUEEN'S PLATE DR,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,35 to 39,None,None,None,None,None,1,West Humber-Clairville,D23,2
2023-06-01,7:44:00,REXDALE BV,QUEEN'S PLATE DR,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,10 to 14,Major,None,None,None,None,1,West Humber-Clairville,D23,3
2023-06-02,14:48:00,MARLEE AVE,GLENCAIRN AVE,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,None,None,None,None,None,31,Yorkdale-Glen Park,D13,1
2023-06-02,14:48:00,MARLEE AVE,GLENCAIRN AVE,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,45 to 49,Major,None,None,None,None,31,Yorkdale-Glen Park,D13,2
2023-06-02,16:15:00,CHUDLEIGH AV,DUPLEX AV,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,None,None,None,None,None,103,Lawrence Park South,D53,1
2023-06-02,16:15:00,CHUDLEIGH AV,DUPLEX AV,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,45 to 49,Major,None,None,None,None,103,Lawrence Park South,D53,2
2023-06-02,16:25:00,BLEECKER ST,WELLESLEY ST E,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,None,None,None,None,None,71,Cabbagetown-South St.James Town,D51,1
2023-06-02,16:25:00,BLEECKER ST,WELLESLEY ST E,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,Major,None,None,None,None,71,Cabbagetown-South St.James Town,D51,2
2023-06-03,17:50:00,Dufferin St,OVERBROOK PL,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,50 to 54,Major,None,None,None,None,34,Bathurst Manor,D32,1
2023-06-03,17:50:00,Dufferin St,OVERBROOK PL,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,10 to 14,Minor,None,None,None,None,34,Bathurst Manor,D32,2
2023-06-03,18:09:00,DUNDAS ST E,LOGAN AV,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 64,None,None,None,None,None,70,South Riverdale,D55,1
2023-06-03,18:09:00,DUNDAS ST E,LOGAN AV,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,25 to 29,Major,None,None,None,None,70,South Riverdale,D55,2
2023-06-05,7:45:00,WESTON RD,OAK ST,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,25 to 29,Major,None,None,Yes,None,113,Weston,D12,1
2023-06-05,7:45:00,WESTON RD,OAK ST,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Truck Driver,55 to 59,Minor,None,None,Yes,None,113,Weston,D12,2
2023-06-05,7:45:00,WESTON RD,OAK ST,Major Arterial,North York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,25 to 29,None,None,None,Yes,None,113,Weston,D12,3
2023-06-05,21:55:00,SHERBOURNE ST,EARL ST,Minor Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,60 to 64,None,None,None,None,None,74,North St.James Town,D51,1
2023-06-05,21:55:00,SHERBOURNE ST,EARL ST,Minor Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Passenger,70 to 74,None,None,None,None,None,74,North St.James Town,D51,2
2023-06-05,21:55:00,SHERBOURNE ST,EARL ST,Minor Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Passenger,70 to 74,None,None,None,None,None,74,North St.James Town,D51,3
2023-06-05,21:55:00,SHERBOURNE ST,EARL ST,Minor Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian,65 to 69,Major,None,None,None,None,74,North St.James Town,D51,4
2023-06-06,7:31:00,MOUNT PLEASANT BLOOR RAMP,MOUNT PLEASANT RD,Major Arterial ,Toronto and East York,Clear,Daylight,Dry,Fatal,Pedestrian,25 to 29,Fatal,15,None,Yes,None,98,Rosedale-Moore Park,D53,1
2023-06-06,7:31:00,MOUNT PLEASANT BLOOR RAMP,MOUNT PLEASANT RD,Major Arterial ,Toronto and East York,Clear,Daylight,Dry,Fatal,Driver,25 to 29,None,None,None,Yes,None,98,Rosedale-Moore Park,D53,2
2023-06-06,16:37:00,ISLINGTON AV,TITAN RD,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,None,None,None,None,None,16,Stonegate-Queensway,D22,1
2023-06-06,16:37:00,ISLINGTON AV,TITAN RD,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,0 to 4,Major,None,None,None,None,16,Stonegate-Queensway,D22,2
2023-06-07,14:11:00,SAWMILL RD,DOLORES RD,Local,North York,Clear,Daylight,Dry,Non-Fatal Injury,Truck Driver,60 to 64,Minor,None,Yes,Yes,None,25,Glenfield-Jane Heights,D31,1
2023-06-07,14:11:00,SAWMILL RD,DOLORES RD,Local,North York,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,35 to 39,Major,None,Yes,Yes,None,25,Glenfield-Jane Heights,D31,2
2023-06-07,18:10:00,FOREST HILL RD,HEATH ST W,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,20 to 24,Major,None,None,None,None,96,Casa Loma,D53,1
2023-06-07,18:10:00,FOREST HILL RD,HEATH ST W,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,None,None,None,None,None,96,Casa Loma,D53,2
2023-06-08,0:18:00,BATHURST ST,STADACONA DR,Major Arterial,North York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,35 to 39,Major,None,None,None,None,32,Englemount-Lawrence,D32,1
2023-06-08,7:42:00,WOODBINE AV,GERRARD ST E,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Truck Driver,40 to 44,None,None,None,None,None,62,East End-Danforth,D55,1
2023-06-08,7:42:00,WOODBINE AV,GERRARD ST E,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,50 to 54,Major,None,None,None,None,62,East End-Danforth,D55,2
2023-06-09,17:36:00,YONGE ST,GOULD ST,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,None,None,None,Yes,None,168,Downtown Yonge East,D51,1
2023-06-09,17:36:00,YONGE ST,GOULD ST,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,35 to 39,Major,None,None,Yes,None,168,Downtown Yonge East,D51,2
2023-06-10,14:53:00,205 CHURCH ST,Uphill Ave,Collector,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,80 to 84,None,None,None,None,None,113,Weston,D12,1
2023-06-10,14:53:00,205 CHURCH ST,Uphill Ave,Collector,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,70 to 74,Major,None,None,None,None,113,Weston,D12,2
2023-06-10,16:30:00,DUPONT ST,HURON ST,Minor Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,None,None,None,None,None,95,Annex,D53,1
2023-06-10,16:30:00,DUPONT ST,HURON ST,Minor Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 64,Major,None,None,None,None,95,Annex,D53,2
2023-06-10,18:59:00,LAWRENCE AVE E,THE DON WAY E,Major Arterial,North York,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Driver,60 to 64,None,None,None,Yes,None,42,Banbury-Don Mills,D33,1
2023-06-10,18:59:00,LAWRENCE AVE E,THE DON WAY E,Major Arterial,North York,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Motorcycle Driver,25 to 29,Major,None,None,Yes,None,42,Banbury-Don Mills,D33,2
2023-06-11,7:27:00,1738 ISLINGTON AV,EGLINTON AVENUE,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,Minor,None,None,None,None,10,Princess-Rosethorn,D22,1
2023-06-11,7:27:00,1738 ISLINGTON AV,EGLINTON AVENUE,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 24,Major,None,None,None,None,10,Princess-Rosethorn,D22,2
2023-06-11,17:35:00,KEELE ST,ROGERS RD,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 24,None,None,None,None,None,110,Keelesdale-Eglinton West,D12,1
2023-06-11,17:35:00,KEELE ST,ROGERS RD,Major Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,30 to 34,Major,None,None,None,None,110,Keelesdale-Eglinton West,D12,2
2023-06-11,19:12:00,SHAW ST,QUEEN ST W,Collector,Toronto and East York,Rain,Daylight,Wet,Non-Fatal Injury,Motorcycle Driver,40 to 44,Major,None,None,None,None,162,West Queen West,D14,1
2023-06-12,8:05:00,KIPLING AV,BURNHAMTHORPE RD,Major Arterial,Etobicoke York,Rain,Daylight,Wet,Non-Fatal Injury,Driver,50 to 54,None,None,None,Yes,None,158,Islington,D22,1
2023-06-12,8:05:00,KIPLING AV,BURNHAMTHORPE RD,Major Arterial,Etobicoke York,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian,10 to 14,Major,None,None,Yes,None,158,Islington,D22,2
2023-06-12,8:05:00,KIPLING AV,BURNHAMTHORPE RD,Major Arterial,Etobicoke York,Rain,Daylight,Wet,Non-Fatal Injury,Passenger,15 to 19,None,None,None,Yes,None,158,Islington,D22,3
2023-06-12,16:25:00,MOUNT PLEASANT RD,EGLINTON AV E,Major Arterial,Toronto and East York,Rain,Daylight,Wet,Non-Fatal Injury,Driver,45 to 49,None,None,None,None,None,99,Mount Pleasant East,D53,1
2023-06-12,16:25:00,MOUNT PLEASANT RD,EGLINTON AV E,Major Arterial,Toronto and East York,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian,30 to 34,Major,None,None,None,None,99,Mount Pleasant East,D53,2
2023-06-13,2:10:00,FINCH AV W,TORRESDALE AV,Collector,North York,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Driver,25 to 29,Minor,None,Yes,Yes,None,35,Westminster-Branson,D32,1
2023-06-13,2:10:00,FINCH AV W,TORRESDALE AV,Collector,North York,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Motorcycle Driver,55 to 59,Major,None,Yes,Yes,None,35,Westminster-Branson,D32,2
2023-06-14,12:35:00,EGLINTON AVE E,MASON RD,Major Arterial,Scarborough,Clear,Daylight,Dry,Fatal,Pedestrian,65 to 69,Fatal,16,None,Yes,None,139,Scarborough Village,D43,1
2023-06-14,12:35:00,EGLINTON AVE E,MASON RD,Major Arterial,Scarborough,Clear,Daylight,Dry,Fatal,Driver,65 to 69,None,None,None,Yes,None,139,Scarborough Village,D43,2
2023-06-17,5:39:00,KEELE ST,ROGERS RD,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,70 to 74,None,None,None,None,None,110,Keelesdale-Eglinton West,D12,1
2023-06-17,5:39:00,KEELE ST,ROGERS RD,Major Arterial,Etobicoke York,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,0 to 4,Major,None,None,None,None,110,Keelesdale-Eglinton West,D12,2
2023-06-18,7:05:00,LAWRENCE AV E,PHARMACY AV,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,Minimal,None,None,Yes,None,119,Wexford/Maryvale,D41,1
2023-06-18,7:05:00,LAWRENCE AV E,PHARMACY AV,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Driver,50 to 54,Minimal,None,None,Yes,None,119,Wexford/Maryvale,D41,2
2023-06-18,7:05:00,LAWRENCE AV E,PHARMACY AV,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,60 to 64,Major,None,None,Yes,None,119,Wexford/Maryvale,D41,3
2023-06-18,7:05:00,LAWRENCE AV E,PHARMACY AV,None,None,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,20 to 24,Minimal,None,None,Yes,None,119,Wexford/Maryvale,D41,4
2023-06-20,13:06:00,MILNER AVE,MORNINGSIDE AV,Minor Arterial,Scarborough,Clear,Daylight,Dry,Non-Fatal Injury,Driver,15 to 19,None,None,None,None,None,146,Malvern East,D42,1
2023-06-20,13:06:00,MILNER AVE,MORNINGSIDE AV,Minor Arterial,Scarborough,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,10 to 14,Major,None,None,None,None,146,Malvern East,D42,2
2023-06-20,19:22:00,DANFORTH AV,WOODBINE AV,Major Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist,30 to 34,Major,None,None,None,None,62,East End-Danforth,D55,1
2023-06-20,19:22:00,DANFORTH AV,WOODBINE AV,Major Arterial,Toronto and East York,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,30 to 34,None,None,None,None,None,62,East End-Danforth,D55,2
2023-06-21,20:00:00,QUEEN ST E,BEECH AV,Minor Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,None,None,None,None,None,63,The Beaches,D55,1
2023-06-21,20:00:00,QUEEN ST E,BEECH AV,Minor Arterial,Toronto and East York,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,65 to 69,Major,None,None,None,None,63,The Beaches,D55,2
